rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,label,user_timestamp,user_review_burst
3,Trying something new,"Still reviewing this item. I want to give it a fair amount of time to work (or not) before giving my final thoughts. However my current thoughts are as follows:<br />Packaging is super cute, the extra applicators are great to have, and the oil feels nice. I'm hoping to fix my left eye brow (I over plucked it by accident a few years ago and it has never recovered) as well as get thicker lower lashes. My upper lashes are naturally thick but if this helps them grow longer I will be very happy. Been using every day for 1 week now and I think I have seen some new growth but not quite sure. Will update in a few weeks.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51Yp7+vq+TL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51Yp7+vq+TL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51Yp7+vq+TL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1jKKZo3XQS._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1jKKZo3XQS._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1jKKZo3XQS._SL256_.jpg'}]",B07SQ9FXF3,B07SQ9FXF3,AG2CQJBF54XFPS5XN3ZIEKAR6MOA,2/2/2021 15:33,1,TRUE,0,99999,99999
5,Fabulous Product,My Grandaughter Loved these.  Easy for Her to use..  Lasted a long time .. No mess washed out easly..  Great Buy,[],B07VN4BKZB,B07VN4BKZB,AEN67FY3Q772DT3SEA36Y4WSDV2Q,6/27/2020 1:06,0,TRUE,0,99999,99999
1,Item was not as expected or advertised,"The Closure states it was a free part.  It was not a free part.  In fact, the only way it would part and stay was in the middle.  I specifically wanted a closure that I could part on either side and not the center.  I should have looked at the picture on your site as the part is in the center, but I relied on your statement that it was a free part!  It was more trouble than it was worth to return.  I will not order hair from this company again",[],B07RB1JHVX,B07RB1JHVX,AHLBURXVJJHCLOJA3ALCOFT7Q2NQ,10/16/2019 4:26,2,TRUE,0,99999,99999
5,Second set,Love these,[],B09HV4RQRB,B09HV4RQRB,AH57C6R7BH5DHVSKT4QDZUTYEEAQ,1/15/2023 16:26,0,TRUE,1,99999,99999
5,... have use this now for alittle time and I like the feel of my skin after use,I have use this now for alittle time and I like the feel of my skin after use.,[],B0132I2FDG,B0132I2FDG,AGOAJ5RHJJDBVLQIHT5BQ77VDHDA,12/3/2015 2:33,5,TRUE,0,99999,99999
4,Nice,This is a good product. I gave it 4 stars because it doesn't dry even at all under the uv/led light and it is stringy. It only dries after I dip nails in dipping powder. But when it dries it is great!,[],B079N1FVTJ,B079N1FVTJ,AGKMS3WHLKAFPZEZ3N4RU4H6RDYA,11/13/2018 6:20,1,TRUE,1,3670000,1884999.5
5,Five Stars,Also very nice,[],B00H9BLZP2,B00H9BLZP2,AHHWCFGLMZSKTPG6PC2YR6ANJF7A,1/9/2015 19:00,0,TRUE,1,99999,99999
1,Excellent,Incredible quality!!!,[],BRCTHCPCUG,BRCTHCPCUG,I31HO4X8SCX401L5,3/9/2024 16:00,0,FALSE,1,99999,99999
5,Rose water,I love it :),[],B07MQVKR53,B07MQVKR53,AHDBXULG5F6KYE763MBZKRHX4RGQ,1/9/2023 18:46,0,TRUE,1,99999,99999
1,"Very thin, fall apart","Price was good land said made in USA. Don't fall victim to the picture like I did.  It's magnified.  They are not really textured nor ""sealed at the edges, it's for show.  You can practically see through them. They split apart easily & ball up. Returned and went to Walmart so I could see what I was buying.",[],B07TK2PSJF,B07TK15BQQ,AF57ZUK5SJY66BJCQ3UQXW2FIG4A,7/30/2021 18:33,1,TRUE,1,99999,99999
5,Amazing Wax,I love this particular color and use for leg waxing. Hands down the best brand for waxing! Legs & Underarms!,[],B08H5WS167,B0C5FZDPD3,AEP5K6FIFDDD5HX63A7BDD2NYHLA,8/16/2022 8:53,0,TRUE,0,99999,99999
1,Cap size is huge,"So, this did not fit , at all. I couldn't even adjust it because the tracks are sewn in so crowded.<br />the hair is nice, but very thin. I suppose if you wear a large cap this will work for you, otherwise you will have space pockets on the top and back of the wig .",[],B07P31G574,B07P31G574,AFLWX4FPCX27U7WYOOZKJ7DOXUGQ,7/8/2019 18:20,0,TRUE,0,99999,99999
5,These masks are amazing!,I first bought these in S Korea. Absolutely best for leaving skin clean and soft. Easy on and easy off unlike other masks that are hard and painful to use. So grateful that Amazon sells these and at a reasonable price!,[],B083G6JDJH,B083G6JDJH,AHQMUI2MI4PF3SAEYU6VVBH6LS6Q,7/22/2021 21:40,0,TRUE,0,99999,99999
5,Great quality!,Great quality locking case! Lots of storage pockets!,[],B0716B4M1J,B082245PK2,AFNHLPCTO74DD3VK3ZSIXOYM3AXA,5/20/2018 18:13,0,TRUE,0,99999,99999
5,"Bought this as a gift for my future sister-in-law, ...","Bought this as a gift for my future sister-in-law, she absolutely loves it. I see her wear it all the time",[],B01IMXXPXK,B01IMXXPXK,AHXJBPGQWX5HWE3PNBKGFWCTOLYQ,11/28/2017 3:33,0,TRUE,1,99999,99999
5,Thank you,Perfect,[],B01C420J4S,B01C420J4S,AFE7P2O4ZH54TIJ73LZWQEE7HIIA,9/12/2019 20:26,0,TRUE,1,99999,99999
5,High quality!!,Brand: ASHILISIA<br />Luxury Velvet Wave Durag - Soft Durag Headwraps with Extra Long Tail and Wide Straps for 360 Waves. See the word soft it has to say soft this Durag is high quality from the seam to the length of the tail and the velvet is real this is the best durag I have ever owned I know because that all I wear is durag's,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A14PbF9xUUL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A14PbF9xUUL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A14PbF9xUUL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1d1Qjs+z5S._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1d1Qjs+z5S._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1d1Qjs+z5S._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1djPLI2vNS._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1djPLI2vNS._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1djPLI2vNS._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1fWubpia8S._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1fWubpia8S._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1fWubpia8S._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1uPCKsUcUS._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1uPCKsUcUS._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1uPCKsUcUS._SL256_.jpg'}]",B07DHJBT56,B07DHJBT56,AGCSQX56CVARWHUFPKFT7WOST6UQ,3/27/2021 15:46,0,TRUE,0,99999,99999
5,Great brand of product,Great brand of product. I have purchased Maydear hair chalk several times and they are really of great quality. The colors are bright and pretty easy to use. My kids love it so much. I would by again.,[],B07B9WH6PL,B07B9WH6PL,AFR3JC7ORNPBEMH6CH4O7Q325NSA,5/31/2018 23:40,0,TRUE,0,99999,99999
5,Best ever,Exceeded my expectations!!!,[],BSZI3RIS1Y,BSZI3RIS1Y,9CTPQDKA5L3NKA9A,8/26/2021 17:46,0,FALSE,1,99999,99999
1,Settles in lines as any other,"Loved the scent, but coverage wasn't as advertised!  Wouldn't even cover spider veins! Also settles in lines as all other makeup does.  Haven't found any makeup that doesn't settle in fine lines.",[],B09822GQRH,B09822GQRH,AEUHXOKTB6UBIECR2N6GJ7HTYJOA,9/16/2021 2:40,1,TRUE,0,99999,99999
5,Excellent,I love it so much!!!,[],BALL4J1FH9,BALL4J1FH9,OXY3SJWP4DG80GR7,9/13/2020 12:26,0,FALSE,1,99999,99999
5,Llegó muy rápido,Me encantó!! Excelente servicio,[],B07VBD72KV,B07VBD72KV,AGARROMU3GGOF54TBBXPLRALIAIA,10/1/2020 16:33,0,TRUE,1,99999,99999
5,Perfect for Quarantine Self-Care!,"When you just need to pamper your feet at home this foot bath spa is a great choice. It has both a water bubbler and a vibration massage along with some pedicure attachments. Easy to operate and to store away, it's a great gift or gift for yourself. My wife has really enjoyed this unit.",[],B078BC3XDT,B08FYBSFPR,AGVSKDXHFCB7QCRNR5IP5B35MQFA,4/20/2020 16:26,0,FALSE,1,99999,99999
5,thankyou,love it...works good and i have hair to my waist...,[],B0092MCQZ4,B01M1OFZOG,AFYWKZP3JISURW525RZ26CXIRHIQ,4/21/2020 11:53,0,TRUE,0,99999,99999
1,Amazing,Wonderful!,[],BZU6PB2ACM,BZU6PB2ACM,NDPF55MMCCQWE3PV,3/28/2023 10:40,0,FALSE,1,99999,99999
4,Worth the money & less expensive than salon.,So thankful to read posts on how to use this.  I love this stuff and have no issues on dispensing since I read the tips on line.,[],B008DI0GV4,B008DI0GV4,AG7OKP56QZ6KAQ473OOX7WWUUJ3A,10/7/2016 11:33,0,TRUE,0,99999,99999
5,Five Stars,I like them,[],B00CR6X0IY,B00CR6X0IY,AH3TWGSHFOTWS5TGMU6TQFIS4X5A,1/28/2015 18:33,0,TRUE,1,99999,99999
5,Five Stars,EXCELLENT,[],B00CBYCL82,B00CBYCL82,AGHFWO224UKKC2SK6NJFR3YQWSPA,12/26/2016 2:40,0,TRUE,1,99999,99999
3,Three Stars,"Need long hair to be effective. If you have medium or shorter, it doesn't have enough space to work.",[],B01BV7MUZ8,B01BV7MUZ8,AE2DTK3K23KE54RXUQTU4QOBOZKQ,8/4/2017 4:13,0,TRUE,0,99999,99999
5,"Long lasting, Sexy look!","I applied this tattoo right before a camping trip on Memorial Day weekend.... and this tattoo actually stayed on throughout the entire weekend! Through the dust/dirt, showers, swimming, and sweating (It was over 100 degrees that weekend!) and still looked fantastic, gleaming in the sunlight!<br /><br />High quality and beautiful effect! Plus the seller was kind enough to rush shipment to me prior to heading out when i ordered just 2 days before :-) Thanks!",[],B00JWUKS10,B00JWUKS10,AGCMXFXQ2D3CCNALTLVSOCUBDAGQ,6/6/2014 18:40,0,TRUE,1,99999,99999
1,NAILS NOT INCLUDED,"I have purchased dozens books from different sells and never have I had to wonder if nail tips were included. So imagine my surprise and frustration when I opened my package. These aren't glue on. These are slots to slip tips in and it snugs on tighly. So how I am supposed to know what size tips to buy for this?! I'm old school so I already hate buying things online. I absolutely hate returning even more, so in the trash this goes.",[],B077SF5N4Q,B077SF5N4Q,AHGXIBYLCFM7S4ZQCRQNFIT5BZLA,4/2/2019 15:46,0,TRUE,0,99999,99999
3,"You're reading reviews for the sleep mask, be aware!","I love this company a lot and can swear by the sleep mask as an amazing moisturizer.<br /><br />But we're not talking about the moisturizer.<br /><br />The Mood Change clarifying mask does its job - it says leave on for 3-10 minutes.<br />I was like...three minutes?  Only?  Huh.<br />And now I know why.<br /><br />It burns.  It burns with the passion of a thousand menthol suns.  My skin was straight red after around the ten minute mark.  There IS no leaving this on overnight, that comment was for the sleep mask.<br />Which I do frequently for that product.<br />Because it soothes.<br /><br />I won't give it one star because I did notice it pulled things to the surface immediately, and I am aware I might just be sensitive to the product itself.  It wasn't as drying as masks can be which was also a huge plus.<br /><br />I guess ultimately if you get this, be careful and don't leave it on too long!",[],B0854GV9DL,B0854GV9DL,AGCDCTY4QLK6MQ5SQA4GUOP6LNAA,12/29/2021 20:33,0,TRUE,0,99999,99999
5,Five Stars,Great product,[],B00KEUT6BA,B00KEUT6BA,AH7AD5N7RD3VI7JXYZLKZRXZGBIA,10/24/2016 0:46,0,TRUE,1,99999,99999
5,LIFE CHANGING LIP BALM,"An avid amazon user & review reader, I have never felt compelled to write a review until now---<br />As an Eczema sufferer, I have had chronic dry lips as early as I can remember.  They are always peeling, chapped and dry no matter what I put on them. And I have tried just EVERY PRODUCT there is including: lucas paw paw (worked but basically just petroleum jelly), burts bees, carmex, eos, eucerin (worked somewhat well), blistex, vaseline and even prescription strength steroid ointment for my lips (that worked but i didn't want to keep using them since they are unhealthy).  This product is hands down, THE BEST lip care for my peeling lips. My lips stay moisturized and the peeling is gone!! Its amazing and I will never go without again.  Buy this, you won't regret.<br /><br />I did buy this at an Aveda salan where is was only $8.50, however.",[],B0011V3T8W,B0011V3T8W,AHB7TGYG2OI67QXD4AMU4ZHORQKQ,12/4/2013 20:46,7,FALSE,1,99999,99999
4,Cute and works perfectly fine.,"Super cute and just what I needed so I don’t have to wash my brushes so often. Only issue is I have to buy a new sponge, it’s been a few months and definitely needs to be replaced since it’s ripping. I will continue to use the outside tin regardless and just buy the sponges.",[],B0734L1353,B0734L1353,AGTYIVU7T6OWTGV3UELBUQFS5UUQ,12/10/2018 2:46,0,TRUE,0,99999,99999
5,cedar type fragrance,Smells very woodsy. People ask me if I'm wearing<br />essential oil.,[],B01M7RAAI4,B01MCV9VMA,AGHQMKJPWUROEEZQNGHGPH4A4A3Q,12/5/2016 1:06,0,TRUE,0,99999,99999
1,Nice,Works well.,[],BMY08VLJLJ,BMY08VLJLJ,4NFME0R4EG51UL2W,5/20/2020 18:40,0,FALSE,1,99999,99999
5,Five Stars,Mom loves it!!,[],B000OSM30S,B000OSM30S,AH5KJOE4ZV3N53EGMTXWQMMPPBNA,2/16/2016 19:13,0,TRUE,1,99999,99999
5,Excellent,Exceeded my expectations!!!,[],B2M4BQ9NTF,B2M4BQ9NTF,HJCPI5IH1GC8TJTV,12/2/2022 16:53,0,FALSE,1,99999,99999
5,Perfect,Love the wood,[],B07F5KCFMM,B07F5KCFMM,AE6Z6CODQOSB22NR6FQ5KFT2VC7Q,3/9/2019 2:53,0,TRUE,1,99999,99999
3,Too Soft,"I used to buy a sturdier sponge but can no longer get it in bulk. I use this to spread my liquid makeup on my face each morning, but I find it way too absorbent. More makeup soaks into the sponge than gets on my face.",[],B06ZY7LQW3,B06ZY7LQW3,AEPRBIN2PGLHOSKZK5PMAJB2K4SA,5/12/2019 22:26,0,TRUE,0,99999,99999
5,Awesome,Used this wig for my Barf cosplay. Perfect for what I was going for!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/710039KF-IL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/710039KF-IL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/710039KF-IL._SL256_.jpg'}]",B07MDBVNJR,B07MDBVNJR,AEKBLMUZFFO7KUN7PJBWAOJTTXUQ,4/18/2022 19:26,0,TRUE,0,99999,99999
5,best tiny bag for tiny glass things,its perfect size for a sneekr,[],B00DQVV60I,B00DQVV612,AF7OGVVMKENSFPTCXY74VBRDAZIA,4/20/2022 10:20,0,TRUE,1,99999,99999
5,WAY BETTER THEN SPLAT!!!,We tried Splat in my hair and it was horrible no coverage. So we bought this with prime and crossed our fingers. WORKED wonderfully so happy with it! It saved the day big time!!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51G2wmaGIqL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51G2wmaGIqL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51G2wmaGIqL._SL256_.jpg'}]",B01N0ABTV7,B01N0ABTV7,AHYRBVKIXT6TD5NH4GTXBXBROLCA,4/28/2018 1:46,0,TRUE,0,99999,99999
5,Five Stars,love it,[],B01994NEKU,B01994NEKU,AFOKNIIEMTRIWLIQ7QZTSEPQKMYQ,6/19/2017 22:06,0,TRUE,1,99999,99999
1,Excellent,Would buy again!,[],BYV8IA2P7F,BYV8IA2P7F,XVE6MYG16AEKVQ4R,12/2/2022 16:53,0,FALSE,1,99999,99999
5,Cannot go wrong,Perfect minis for vacation rentals.,[],B071XJF8CC,B071XJF8CC,AHRLUB6W2DFH46NTQ2S6NYE27PAA,8/18/2022 22:00,0,TRUE,1,99999,99999
2,Looks like stickers,These look like you put stickers on your fingernails,[],B0B4JMQY2V,B0B4JMQY2V,AFPB23YCOWBNVRDT3IT6O6U6O5QQ,9/23/2022 21:53,0,TRUE,0,99999,99999
5,Five Stars,"Very nice, got here on time.",[],B01N1T0RZ8,B01N1T0RZ8,AHB2BLMF6PSWSAQVT73NJQBUMW6Q,5/31/2018 1:26,1,TRUE,1,99999,99999
5,Melty,Wonderful fragrance,[],B00V5GLBEM,B00V5GLBEM,AEZPFPIDKO26LH34SFF63FOGKF5Q,1/10/2019 19:53,0,TRUE,1,99999,99999
1,Horrible,First off its not really red. Its in between tangerine and red tangles horribly. Took it out the package today threw away today don't waste your money.,[],B01FBPY08Q,B01FBPY08Q,AFPLKDHLPEK75ARN3RV2EMALRE5A,3/22/2017 2:33,0,TRUE,0,99999,99999
5,Great,Love looking 35 at 54!,[],B01NCX3MRI,B01NCX3MRI,AFJ2XEEDS6ZJZAMDXLFEXMBAKP6Q,10/25/2019 21:46,0,TRUE,1,99999,99999
1,The product does not function as advertised.,The silicone wig grip was supposed to hold the wig in place and keep it from slipping.  It had no grip and was of no value at all.  Just a silicone headband.,[],B088NDRHB4,B088NDRHB4,AFHHL7X5OG4KAEVAVYMTU5O5BEVQ,9/9/2020 2:53,1,TRUE,0,99999,99999
5,My mind was blown away a mascara that actually does what it says it will I am so impressed,This mascara actually lengthen my lashes,[],B092Z6B3GR,B092Z6B3GR,AEHZUBW477L47MP73KJ4LT3XYMSQ,11/21/2021 2:00,0,TRUE,1,99999,99999
1,"Smallest bottle ever, dried up",The bottle is incredibly small. One use? It was mostly dried up and didn’t work.,[],B07F2QVFPV,B07F2QVFPV,AGOYERLTBTEQGYEMS2KF72UAA4XA,4/9/2022 16:00,0,TRUE,0,99999,99999
1,These lashes is booty,Straight booty DO NOT BUY,[],B07ZZ4CJYZ,B07ZRTPCJ9,AETIE6M2ZXN6DAOVCICQKEGFY7RQ,6/1/2020 8:26,0,TRUE,1,99999,99999
5,The product is very easy to use,"Good product, let me look like I really have eyelashes. I like this product. It's really different, and you can even layer for a more compelling look. There are no stains or runs. It feels great! Highly recommended to anyone.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/11sM4XkqVEL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/11sM4XkqVEL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/11sM4XkqVEL._SL256_.jpg'}]",B08DK2XWB2,B08DK2XWB2,AGRNDYYSJK5N7QE572CQ422NWAVQ,8/31/2020 2:13,27,TRUE,0,99999,99999
5,very pleased,very nice sunscreen - like this just as much as the neogen and more than the missha sunmilk. Haven't noticed any damage or reddening after sun exposure when I'm wearing this. Reapplies nicely throughout the day without getting oily or showing or leaving white cast.,[],B01GHXUWGK,B01GHXUWGK,AELZV6WIONC736FOHK3CXQLHW7BQ,8/28/2017 14:20,0,TRUE,0,99999,99999
